session_id,customer_id,session_duration_minutes,session_date
1929,100322,5,2024-03-30
1930,100322,6,2024-05-01
1931,100322,19,2024-03-23
1932,100322,10,2024-03-28
1933,100322,50,2024-02-26
1934,100322,14,2024-03-10
1935,100323,8,2024-05-12
1936,100323,2,2024-05-05
1937,100323,7,2024-06-22
1938,100323,84,2024-06-21
1939,100323,6,2024-07-12
1940,100323,1,2024-05-24
1941,100323,6,2024-07-06
1942,100324,7,2024-03-10
1943,100324,7,2024-02-08
1944,100324,41,2024-02-27
1945,100324,24,2024-04-05
1946,100324,2,2024-04-08
1947,100324,12,2024-02-07
1948,100324,13,2024-04-30
1949,100325,6,2024-03-12
1950,100325,36,2024-03-13
1951,100325,17,2024-02-18
1952,100325,19,2024-03-31
1953,100325,1,2024-02-29
1954,100325,16,2024-03-21
1955,100325,4,2024-03-15
1956,100325,3,2024-04-07
1957,100325,9,2024-05-06
1958,100325,15,2024-04-06
1959,100325,29,2024-03-08
1960,100325,5,2024-05-02
1961,100325,16,2024-04-11
1962,100325,9,2024-05-07
1963,100326,42,2024-02-29
1964,100326,6,2024-03-13
1965,100326,21,2024-03-05
1966,100326,16,2024-02-13
1967,100326,6,2024-03-01
1968,100326,7,2024-04-14
1969,100326,7,2024-04-01
1970,100326,1,2024-05-04
1971,100326,21,2024-04-27
1972,100326,6,2024-04-16
1973,100327,2,2024-05-26
1974,100327,11,2024-04-13
1975,100327,48,2024-04-26
1976,100327,6,2024-04-15
1977,100328,8,2024-06-01
1978,100328,44,2024-05-29
1979,100328,5,2024-06-27
1980,100328,3,2024-06-06
1981,100328,14,2024-05-16
1982,100328,8,2024-06-24
1983,100329,10,2024-01-12
1984,100329,5,2024-01-06
1985,100329,2,2024-03-04
1986,100330,7,2024-03-19
1987,100330,1,2024-03-25
1988,100330,3,2024-01-26
1989,100330,15,2024-04-06
1990,100330,3,2024-02-13
1991,100331,6,2024-05-31
1992,100331,34,2024-05-18
1993,100331,4,2024-06-17
1994,100331,14,2024-05-27
1995,100331,6,2024-04-26
1996,100331,6,2024-04-14
1997,100331,23,2024-05-21
1998,100332,2,2024-05-18
1999,100332,5,2024-05-09
2000,100332,29,2024-04-09
2001,100332,6,2024-04-23
2002,100332,28,2024-05-15
2003,100332,5,2024-04-11
2004,100332,12,2024-03-21
2005,100332,18,2024-05-10
2006,100333,42,2024-04-26
2007,100333,9,2024-05-28
2008,100333,36,2024-05-20
2009,100333,29,2024-06-12
2010,100333,15,2024-03-31
2011,100333,24,2024-06-01
2012,100334,14,2024-02-22
2013,100334,18,2024-03-18
2014,100334,30,2024-05-07
2015,100334,10,2024-05-01
2016,100334,12,2024-05-05
2017,100334,5,2024-04-07
2018,100335,9,2024-03-14
2019,100335,7,2024-01-29
2020,100335,20,2024-03-14
2021,100335,9,2024-03-15
2022,100335,8,2024-02-02
2023,100335,11,2024-02-06
2024,100336,6,2024-02-09
2025,100336,2,2024-02-25
2026,100336,16,2024-02-29
2027,100337,7,2024-04-07
2028,100337,39,2024-04-23
2029,100337,4,2024-06-07
2030,100337,13,2024-05-12
2031,100337,10,2024-04-21
2032,100337,12,2024-05-12
2033,100337,14,2024-05-20
2034,100338,5,2024-03-25
2035,100338,13,2024-04-11
2036,100338,12,2024-04-28
2037,100339,8,2024-06-02
2038,100339,8,2024-06-30
2039,100339,9,2024-07-03
2040,100339,22,2024-05-20
2041,100339,64,2024-06-01
2042,100339,11,2024-04-28
2043,100339,1,2024-05-20
2044,100339,6,2024-04-13
2045,100339,8,2024-05-17
2046,100340,2,2024-01-18
2047,100340,35,2024-01-22
2048,100340,21,2024-02-22
2049,100340,15,2024-02-19
2050,100340,8,2024-01-10
2051,100340,6,2024-03-08
2052,100340,46,2024-02-14
2053,100340,21,2024-02-18
2054,100341,27,2024-04-11
2055,100341,17,2024-02-24
2056,100341,14,2024-03-26
2057,100341,10,2024-03-15
2058,100341,5,2024-02-12
2059,100342,15,2024-04-15
2060,100342,3,2024-05-25
2061,100342,19,2024-04-18
2062,100342,23,2024-06-23
2063,100342,1,2024-04-22
2064,100343,10,2024-07-05
2065,100343,7,2024-05-15
2066,100343,4,2024-07-11
2067,100343,5,2024-05-27
2068,100343,4,2024-07-10
2069,100344,3,2024-06-18
2070,100344,30,2024-07-15
2071,100344,5,2024-05-31
2072,100344,4,2024-06-21
2073,100344,11,2024-05-25
2074,100344,8,2024-06-25
2075,100344,24,2024-05-31
2076,100345,45,2024-04-23
2077,100345,3,2024-05-15
2078,100345,34,2024-03-16
2079,100345,1,2024-04-30
2080,100345,11,2024-05-16
2081,100345,31,2024-03-21
2082,100345,13,2024-05-10
2083,100345,10,2024-03-04
2084,100346,15,2024-05-26
2085,100346,24,2024-04-24
2086,100346,7,2024-05-07
2087,100346,19,2024-05-09
2088,100346,21,2024-07-12
2089,100346,9,2024-05-08
2090,100347,13,2024-02-04
2091,100347,2,2024-03-06
2092,100347,2,2024-01-20
2093,100348,3,2024-01-29
2094,100348,4,2024-01-09
2095,100348,10,2024-01-25
2096,100348,6,2024-03-27
2097,100348,4,2024-01-15
2098,100348,13,2024-01-04
2099,100348,15,2024-02-24
2100,100349,40,2024-04-30
2101,100349,4,2024-04-25
2102,100349,18,2024-03-21
2103,100349,6,2024-05-02
2104,100349,15,2024-03-11
2105,100349,20,2024-04-17
2106,100349,25,2024-02-22
2107,100349,1,2024-04-19
2108,100350,4,2024-03-07
2109,100350,11,2024-03-04
2110,100350,4,2024-01-25
2111,100350,12,2024-03-31
2112,100350,80,2024-01-14
2113,100351,12,2024-06-06
2114,100351,32,2024-03-21
2115,100352,35,2024-03-11
2116,100352,11,2024-03-28
2117,100352,21,2024-03-09
2118,100352,3,2024-04-02
2119,100352,7,2024-02-23
2120,100352,4,2024-03-18
2121,100352,24,2024-03-05
2122,100353,12,2024-02-29
2123,100353,36,2024-04-24
2124,100353,50,2024-03-24
2125,100353,9,2024-02-04
2126,100353,3,2024-04-12
2127,100354,53,2024-06-15
2128,100354,2,2024-07-11
2129,100354,3,2024-05-28
2130,100354,6,2024-05-08
2131,100354,1,2024-06-22
2132,100354,11,2024-06-08
2133,100354,19,2024-07-18
2134,100355,16,2024-01-18
2135,100355,7,2024-04-01
2136,100355,12,2024-02-22
2137,100355,8,2024-03-27
2138,100355,12,2024-01-25
2139,100355,2,2024-04-06
2140,100355,9,2024-01-17
2141,100355,14,2024-02-26
2142,100355,23,2024-03-29
2143,100355,12,2024-01-24
2144,100355,1,2024-03-28
2145,100356,21,2024-04-16
2146,100356,27,2024-06-01
2147,100356,8,2024-05-12
2148,100356,18,2024-05-30
2149,100356,3,2024-04-30
2150,100356,6,2024-06-25
2151,100357,27,2024-04-25
2152,100357,2,2024-04-18
2153,100357,6,2024-07-06
2154,100357,60,2024-06-11
2155,100357,8,2024-04-26
2156,100357,11,2024-05-27
2157,100357,6,2024-06-05
2158,100358,12,2024-03-25
2159,100358,25,2024-04-12
2160,100358,9,2024-03-16
2161,100358,17,2024-02-04
2162,100359,19,2024-03-05
2163,100359,2,2024-02-25
2164,100359,15,2024-04-06
2165,100359,30,2024-04-10
2166,100359,7,2024-03-17
2167,100359,9,2024-02-28
2168,100359,58,2024-03-06
2169,100359,51,2024-04-06
2170,100359,32,2024-04-18
2171,100359,26,2024-03-09
2172,100359,46,2024-04-18
2173,100359,35,2024-03-12
2174,100359,11,2024-04-16
2175,100360,26,2024-03-31
2176,100360,3,2024-06-03
2177,100360,9,2024-06-09
2178,100361,3,2024-01-05
2179,100361,3,2024-03-16
2180,100361,10,2024-03-31
2181,100361,32,2024-01-05
2182,100362,22,2024-04-18
2183,100362,43,2024-04-08
2184,100362,7,2024-03-21
2185,100362,32,2024-03-31
2186,100363,15,2024-01-29
2187,100363,21,2024-02-08
2188,100363,27,2024-04-07
2189,100363,12,2024-03-24
2190,100363,15,2024-02-15
2191,100363,53,2024-04-16
2192,100364,5,2024-05-06
2193,100364,2,2024-03-08
2194,100364,30,2024-05-11
2195,100365,4,2024-05-06
2196,100365,2,2024-06-13
2197,100365,2,2024-06-03
2198,100365,2,2024-05-20
2199,100365,16,2024-06-12
2200,100366,31,2024-02-14
2201,100366,12,2024-03-04
2202,100366,41,2024-03-07
2203,100366,26,2024-03-25
2204,100366,24,2024-04-20
2205,100366,58,2024-03-06
2206,100366,6,2024-03-12
2207,100367,24,2024-04-03
2208,100367,14,2024-02-01
2209,100367,25,2024-03-17
2210,100367,3,2024-04-02
2211,100367,11,2024-03-04
2212,100367,6,2024-02-05
2213,100368,57,2024-05-01
2214,100368,12,2024-07-03
2215,100368,22,2024-06-23
2216,100368,18,2024-07-02
2217,100369,3,2024-04-25
2218,100369,4,2024-04-14
2219,100369,11,2024-05-06
2220,100370,17,2024-06-05
2221,100370,1,2024-06-05
2222,100370,1,2024-06-20
2223,100370,49,2024-05-03
2224,100371,1,2024-06-04
2225,100371,6,2024-05-13
2226,100372,44,2024-04-18
2227,100372,36,2024-04-19
2228,100372,17,2024-04-07
2229,100372,24,2024-04-09
2230,100372,12,2024-03-22
2231,100372,1,2024-04-22
2232,100373,6,2024-03-09
2233,100373,15,2024-03-30
2234,100373,1,2024-03-29
2235,100373,7,2024-02-21
2236,100373,15,2024-03-20
2237,100373,35,2024-04-29
2238,100373,20,2024-04-20
2239,100373,2,2024-04-08
2240,100373,5,2024-04-10
2241,100375,6,2024-03-31
2242,100375,13,2024-04-29
2243,100375,23,2024-06-12
2244,100375,1,2024-06-20
2245,100375,13,2024-06-16
2246,100375,1,2024-05-24
2247,100376,5,2024-04-11
2248,100376,11,2024-05-08
2249,100376,6,2024-05-09
2250,100376,15,2024-04-27
2251,100376,7,2024-05-17
2252,100376,2,2024-06-01
2253,100377,38,2024-07-12
2254,100377,3,2024-05-16
2255,100377,13,2024-06-26
2256,100377,27,2024-05-26
2257,100378,8,2024-04-04
2258,100378,20,2024-05-16
2259,100378,15,2024-06-20
2260,100379,6,2024-05-13
2261,100379,73,2024-06-04
2262,100379,7,2024-05-27
2263,100379,2,2024-07-05
2264,100379,10,2024-05-14
2265,100379,2,2024-06-05
2266,100380,20,2024-04-11
2267,100380,12,2024-04-15
2268,100380,2,2024-04-10
2269,100380,8,2024-03-04
2270,100381,21,2024-04-09
2271,100381,1,2024-04-05
2272,100381,30,2024-05-03
2273,100381,5,2024-04-28
2274,100381,1,2024-05-27
2275,100382,15,2024-02-27
2276,100382,22,2024-02-04
2277,100382,17,2024-02-03
2278,100382,8,2024-04-13
2279,100382,13,2024-03-01
2280,100382,2,2024-04-01
2281,100382,3,2024-01-31
2282,100382,8,2024-02-17
2283,100383,7,2024-06-22
2284,100383,20,2024-04-21
2285,100383,1,2024-06-11
2286,100383,15,2024-04-27
2287,100383,21,2024-07-03
2288,100383,28,2024-06-23
2289,100383,21,2024-06-26
2290,100384,14,2024-06-10
2291,100384,12,2024-05-13
2292,100384,7,2024-05-03
2293,100384,7,2024-05-07
2294,100384,49,2024-04-06
2295,100384,4,2024-05-18
2296,100385,66,2024-04-15
2297,100385,9,2024-05-17
2298,100385,5,2024-03-16
2299,100385,33,2024-03-24
2300,100385,13,2024-05-14
2301,100385,1,2024-05-29
2302,100385,14,2024-04-17
2303,100386,6,2024-04-05
2304,100386,22,2024-03-29
2305,100386,1,2024-05-07
2306,100386,14,2024-05-03
2307,100387,1,2024-04-13
2308,100387,31,2024-02-12
2309,100387,12,2024-03-30
2310,100387,10,2024-03-31
2311,100387,5,2024-04-19
2312,100387,4,2024-02-14
2313,100387,3,2024-02-27
2314,100387,4,2024-02-20
2315,100387,21,2024-02-10
2316,100387,5,2024-02-05
2317,100388,9,2024-05-09
2318,100388,9,2024-06-01
2319,100388,13,2024-03-29
2320,100388,23,2024-03-30
2321,100389,25,2024-04-18
2322,100389,1,2024-05-21
2323,100389,4,2024-05-14
2324,100389,4,2024-03-22
2325,100389,2,2024-03-28
2326,100390,4,2024-03-18
2327,100390,7,2024-04-10
2328,100391,51,2024-06-09
2329,100391,3,2024-04-25
2330,100391,1,2024-07-04
2331,100391,11,2024-07-07
2332,100391,22,2024-06-19
2333,100392,23,2024-04-10
2334,100392,10,2024-04-27
2335,100392,8,2024-03-22
2336,100392,2,2024-04-25
2337,100392,60,2024-02-22
2338,100392,57,2024-05-01
2339,100393,2,2024-06-05
2340,100393,15,2024-04-03
2341,100393,7,2024-03-16
2342,100393,8,2024-04-19
2343,100393,3,2024-04-18
2344,100394,56,2024-02-14
2345,100394,1,2024-03-19
2346,100394,3,2024-04-20
2347,100394,5,2024-02-07
2348,100394,12,2024-04-13
2349,100394,14,2024-02-19
2350,100395,21,2024-01-22
2351,100395,9,2024-02-15
2352,100396,18,2024-02-06
2353,100396,6,2024-02-13
2354,100396,2,2024-02-23
2355,100396,3,2024-03-16
2356,100396,24,2024-03-01
2357,100396,12,2024-04-02
2358,100397,2,2024-04-30
2359,100397,19,2024-05-11
2360,100397,9,2024-02-24
2361,100397,62,2024-03-07
2362,100398,6,2024-01-23
2363,100398,18,2024-04-07
2364,100398,21,2024-03-13
2365,100398,34,2024-01-23
2366,100398,11,2024-04-13
2367,100399,1,2024-07-20
2368,100399,1,2024-07-25
2369,100399,5,2024-06-04
2370,100399,16,2024-07-20
2371,100399,41,2024-05-02
2372,100399,5,2024-05-16
2373,100400,2,2024-02-18
2374,100400,8,2024-04-05
2375,100400,5,2024-01-24
2376,100400,15,2024-02-07
2377,100400,9,2024-01-13
2378,100400,3,2024-02-26
2379,100401,20,2024-03-26
2380,100401,36,2024-04-01
2381,100401,19,2024-01-11
2382,100401,10,2024-03-07
2383,100401,41,2024-03-09
2384,100402,30,2024-04-25
2385,100402,7,2024-03-12
2386,100402,2,2024-04-24
2387,100402,8,2024-03-13
2388,100402,39,2024-05-23
2389,100402,23,2024-04-28
2390,100402,3,2024-03-28
2391,100402,12,2024-05-02
2392,100402,16,2024-03-27
2393,100402,30,2024-05-03
2394,100402,2,2024-03-21
2395,100403,20,2024-03-31
2396,100403,20,2024-01-18
2397,100403,5,2024-03-29
2398,100403,2,2024-04-08
2399,100403,20,2024-04-11
2400,100403,5,2024-01-22
2401,100403,3,2024-03-09
2402,100403,7,2024-01-24
2403,100403,31,2024-04-12
2404,100403,24,2024-02-03
2405,100403,11,2024-01-30
2406,100403,23,2024-01-22
2407,100404,3,2024-04-23
2408,100404,5,2024-03-31
2409,100404,10,2024-03-30
2410,100404,9,2024-04-05
2411,100404,16,2024-02-15
2412,100404,7,2024-05-01
2413,100405,15,2024-05-04
2414,100405,40,2024-05-01
2415,100405,10,2024-02-23
2416,100405,16,2024-03-13
2417,100405,16,2024-04-12
2418,100405,3,2024-03-25
2419,100405,15,2024-04-27
2420,100406,11,2024-03-26
2421,100406,4,2024-06-06
2422,100406,12,2024-04-22
2423,100406,2,2024-06-02
2424,100407,5,2024-03-17
2425,100407,1,2024-03-24
2426,100407,8,2024-04-06
2427,100407,37,2024-04-30
2428,100407,36,2024-04-03
2429,100407,30,2024-03-22
2430,100407,16,2024-05-20
2431,100408,25,2024-06-08
2432,100408,32,2024-06-28
2433,100408,18,2024-05-15
2434,100408,4,2024-04-27
2435,100408,5,2024-06-06
2436,100409,5,2024-04-08
2437,100409,1,2024-06-23
2438,100409,25,2024-05-28
2439,100409,100,2024-04-21
2440,100409,16,2024-05-24
2441,100409,32,2024-06-22
2442,100409,11,2024-04-07
2443,100409,8,2024-05-01
2444,100410,69,2024-07-16
2445,100410,31,2024-05-13
2446,100410,10,2024-05-28
2447,100410,6,2024-07-05
2448,100410,6,2024-05-03
2449,100410,5,2024-05-09
2450,100411,41,2024-03-23
2451,100411,3,2024-02-29
2452,100411,15,2024-04-06
2453,100411,8,2024-01-23
2454,100412,6,2024-07-12
2455,100412,24,2024-04-25
2456,100412,17,2024-06-08
2457,100412,36,2024-07-09
2458,100412,65,2024-06-12
2459,100412,20,2024-05-17
2460,100413,15,2024-02-21
2461,100413,3,2024-03-29
2462,100413,27,2024-02-12
2463,100413,14,2024-03-06
2464,100413,11,2024-02-18
2465,100413,22,2024-02-03
2466,100413,26,2024-03-16
2467,100414,7,2024-03-28
2468,100414,2,2024-03-03
2469,100414,7,2024-02-08
2470,100414,1,2024-03-13
2471,100414,27,2024-03-31
2472,100414,2,2024-04-23
2473,100414,3,2024-03-25
2474,100415,1,2024-04-30
2475,100415,38,2024-06-03
2476,100415,23,2024-06-25
2477,100415,3,2024-05-28
2478,100415,5,2024-04-13
2479,100416,36,2024-04-30
2480,100416,1,2024-06-06
2481,100416,8,2024-04-23
2482,100416,1,2024-05-20
2483,100416,16,2024-06-17
2484,100416,26,2024-05-29
2485,100417,46,2024-05-11
2486,100417,16,2024-03-03
2487,100417,1,2024-03-31
2488,100417,9,2024-03-05
2489,100417,4,2024-03-29
2490,100418,10,2024-03-05
2491,100418,15,2024-02-27
2492,100418,15,2024-04-19
2493,100418,25,2024-05-19
2494,100418,5,2024-03-30
2495,100418,13,2024-04-19
2496,100418,11,2024-05-11
2497,100418,12,2024-03-16
2498,100419,6,2024-02-06
2499,100419,8,2024-02-12
2500,100419,1,2024-03-24
2501,100419,10,2024-02-18
2502,100419,5,2024-01-18
2503,100420,10,2024-03-21
2504,100420,7,2024-04-16
2505,100420,12,2024-02-28
2506,100420,6,2024-03-09
2507,100420,7,2024-02-05
2508,100420,5,2024-03-26
2509,100421,41,2024-02-17
2510,100421,37,2024-03-21
2511,100421,2,2024-02-17
2512,100421,3,2024-04-05
2513,100421,6,2024-04-07
2514,100421,39,2024-03-19
2515,100421,5,2024-02-02
2516,100421,7,2024-03-07
2517,100421,11,2024-02-24
2518,100421,2,2024-04-11
2519,100421,43,2024-04-15
2520,100422,11,2024-05-24
2521,100422,22,2024-06-04
2522,100422,12,2024-05-03
2523,100422,28,2024-06-24
2524,100422,17,2024-04-08
2525,100423,8,2024-03-29
2526,100423,13,2024-04-17
2527,100423,5,2024-01-22
2528,100423,16,2024-03-27
2529,100423,33,2024-01-25
2530,100423,6,2024-04-15
2531,100424,1,2024-03-14
2532,100424,12,2024-04-03
2533,100424,28,2024-02-22
2534,100424,6,2024-04-24
2535,100425,4,2024-06-25
2536,100425,4,2024-04-15
2537,100425,1,2024-05-26
2538,100426,10,2024-02-22
2539,100426,6,2024-02-08
2540,100426,1,2024-03-01
2541,100426,7,2024-02-13
2542,100427,19,2024-06-10
2543,100427,7,2024-05-13
2544,100427,7,2024-06-01
2545,100427,13,2024-05-31
2546,100427,11,2024-05-04
2547,100427,71,2024-07-04
2548,100427,12,2024-06-26
2549,100427,5,2024-06-11
2550,100427,34,2024-04-27
2551,100428,17,2024-03-15
2552,100428,28,2024-04-12
2553,100428,28,2024-05-29
2554,100428,11,2024-03-18
2555,100429,38,2024-06-07
2556,100429,3,2024-06-13
2557,100429,25,2024-05-20
2558,100429,13,2024-06-06
2559,100429,26,2024-05-06
2560,100429,28,2024-05-31
2561,100429,17,2024-05-28
2562,100429,4,2024-05-14
2563,100429,9,2024-04-14
2564,100429,3,2024-04-16
2565,100429,34,2024-06-13
2566,100429,4,2024-05-11
2567,100430,8,2024-04-21
2568,100430,10,2024-04-05
2569,100430,5,2024-04-28
2570,100430,41,2024-05-11
2571,100430,37,2024-05-15
2572,100430,7,2024-05-07
2573,100430,25,2024-05-12
2574,100430,13,2024-06-02
2575,100430,28,2024-05-04
2576,100430,12,2024-03-13
2577,100430,1,2024-04-11
2578,100430,5,2024-04-02
2579,100431,19,2024-04-21
2580,100432,2,2024-04-16
2581,100432,34,2024-05-10
2582,100432,5,2024-04-19
2583,100432,9,2024-03-15
2584,100432,30,2024-04-27
2585,100432,26,2024-03-19
2586,100432,54,2024-04-13
2587,100433,9,2024-03-24
2588,100433,21,2024-03-31
2589,100433,1,2024-03-09
2590,100433,34,2024-02-18
2591,100433,7,2024-03-25
2592,100433,27,2024-03-27
2593,100433,1,2024-02-01
2594,100433,12,2024-02-17
2595,100433,6,2024-04-16
2596,100434,32,2024-02-22
2597,100434,23,2024-01-17
2598,100434,21,2024-01-26
2599,100434,26,2024-02-18
2600,100434,17,2024-03-13
2601,100434,9,2024-03-12
2602,100434,51,2024-01-24
2603,100434,14,2024-03-12
2604,100435,26,2024-04-14
2605,100435,8,2024-04-17
2606,100435,2,2024-03-21
2607,100435,38,2024-02-22
2608,100436,3,2024-03-16
2609,100436,3,2024-04-12
2610,100436,17,2024-05-03
2611,100436,13,2024-03-15
2612,100436,9,2024-06-01
2613,100437,70,2024-02-21
2614,100437,4,2024-05-17
2615,100437,4,2024-05-04
2616,100438,1,2024-03-27
2617,100438,19,2024-04-11
2618,100438,17,2024-03-08
2619,100438,8,2024-04-11
2620,100438,10,2024-02-13
2621,100438,7,2024-03-07
2622,100439,5,2024-02-17
2623,100439,6,2024-04-14
2624,100439,32,2024-04-18
2625,100439,6,2024-03-18
2626,100439,4,2024-04-26
2627,100440,3,2024-05-30
2628,100440,20,2024-06-08
2629,100440,10,2024-04-12
2630,100440,18,2024-04-24
2631,100440,3,2024-04-23
2632,100440,9,2024-04-13
2633,100441,11,2024-04-11
2634,100441,16,2024-03-12
2635,100441,3,2024-02-20
2636,100441,15,2024-04-09
2637,100441,18,2024-04-06
2638,100441,12,2024-02-15
2639,100441,7,2024-03-05
2640,100442,30,2024-06-07
2641,100442,8,2024-06-08
2642,100442,55,2024-05-07
2643,100442,4,2024-04-24
2644,100443,27,2024-03-26
2645,100443,2,2024-03-16
2646,100443,3,2024-04-26
2647,100444,11,2024-05-22
2648,100444,6,2024-07-03
2649,100444,9,2024-07-06
2650,100444,10,2024-05-07
2651,100444,9,2024-05-04
2652,100444,103,2024-06-27
2653,100444,6,2024-07-11
2654,100445,14,2024-01-21
2655,100445,2,2024-02-19
2656,100445,18,2024-03-30
2657,100445,11,2024-03-10
2658,100445,9,2024-02-13
2659,100446,2,2024-05-05
2660,100446,6,2024-06-25
2661,100446,47,2024-05-21
2662,100446,5,2024-05-11
2663,100446,1,2024-05-04
2664,100446,10,2024-05-23
2665,100446,15,2024-06-14
2666,100446,45,2024-06-14
2667,100446,3,2024-04-21
2668,100447,11,2024-05-21
2669,100448,28,2024-04-24
2670,100448,13,2024-05-04
2671,100448,16,2024-03-19
2672,100448,4,2024-03-21
2673,100449,1,2024-03-17
2674,100449,23,2024-02-25
2675,100449,20,2024-03-15
2676,100449,6,2024-03-23
2677,100449,48,2024-01-25
2678,100449,18,2024-02-21
2679,100449,2,2024-03-12
2680,100449,5,2024-04-16
2681,100450,1,2024-04-29
2682,100450,16,2024-04-22
2683,100450,28,2024-04-15
2684,100450,2,2024-04-22
2685,100450,52,2024-04-04
2686,100450,25,2024-06-01
2687,100451,19,2024-05-04
2688,100451,22,2024-05-30
2689,100451,2,2024-06-19
2690,100452,21,2024-04-15
2691,100452,22,2024-03-06
2692,100452,7,2024-05-05
2693,100452,10,2024-03-15
2694,100452,23,2024-05-07
2695,100452,22,2024-05-11
2696,100452,57,2024-05-14
2697,100453,1,2024-03-06
2698,100453,13,2024-05-02
2699,100453,24,2024-02-27
2700,100453,31,2024-04-02
2701,100453,46,2024-03-21
2702,100454,5,2024-05-08
2703,100454,40,2024-06-25
2704,100454,9,2024-04-17
2705,100454,22,2024-06-23
2706,100454,13,2024-04-11
2707,100454,7,2024-05-12
2708,100454,13,2024-05-26
2709,100454,19,2024-06-26
2710,100454,33,2024-05-19
2711,100454,24,2024-04-25
2712,100454,10,2024-04-18
2713,100455,4,2024-05-01
2714,100455,34,2024-06-21
2715,100455,2,2024-05-18
2716,100455,3,2024-05-06
2717,100455,7,2024-06-18
2718,100455,8,2024-06-08
2719,100456,11,2024-05-01
2720,100456,26,2024-05-07
2721,100456,111,2024-05-14
2722,100456,4,2024-05-11
2723,100456,21,2024-04-10
2724,100456,14,2024-04-05
2725,100456,6,2024-04-02
2726,100457,3,2024-07-01
2727,100457,7,2024-05-23
2728,100457,4,2024-06-29
2729,100457,3,2024-05-30
2730,100457,65,2024-06-25
2731,100458,10,2024-06-17
2732,100458,1,2024-07-04
2733,100458,4,2024-05-10
2734,100458,29,2024-04-28
2735,100458,2,2024-04-28
2736,100458,7,2024-05-17
2737,100459,3,2024-05-26
2738,100459,21,2024-04-11
2739,100459,3,2024-04-15
2740,100459,3,2024-04-18
2741,100459,3,2024-04-19
2742,100459,11,2024-04-25
2743,100459,10,2024-03-06
2744,100460,1,2024-06-18
2745,100460,4,2024-05-23
2746,100460,8,2024-05-16
2747,100460,21,2024-04-06
2748,100461,6,2024-04-08
2749,100461,1,2024-02-09
2750,100461,23,2024-03-16
2751,100461,5,2024-04-17
2752,100462,1,2024-05-15
2753,100462,41,2024-04-19
2754,100462,13,2024-04-08
2755,100462,4,2024-06-10
2756,100462,23,2024-04-25
2757,100463,20,2024-04-18
2758,100463,4,2024-03-05
2759,100463,20,2024-03-03
2760,100463,29,2024-03-28
2761,100463,21,2024-03-11
2762,100463,6,2024-03-19
2763,100463,15,2024-04-20
2764,100463,17,2024-04-20
2765,100464,21,2024-04-18
2766,100464,11,2024-04-12
2767,100465,23,2024-01-21
2768,100465,9,2024-02-02
2769,100465,28,2024-04-10
2770,100465,14,2024-01-31
2771,100465,12,2024-03-06
2772,100466,12,2024-01-26
2773,100466,13,2024-03-13
2774,100466,56,2024-02-24
2775,100467,15,2024-05-04
2776,100467,52,2024-06-01
2777,100467,1,2024-07-08
2778,100467,21,2024-06-19
2779,100467,19,2024-06-05
2780,100467,10,2024-05-07
2781,100467,7,2024-05-18
2782,100467,13,2024-05-29
2783,100467,21,2024-04-17
2784,100467,29,2024-06-12
2785,100467,29,2024-07-10
2786,100468,27,2024-06-10
2787,100468,1,2024-06-01
2788,100468,25,2024-04-25
2789,100468,62,2024-06-07
2790,100468,7,2024-06-28
2791,100469,4,2024-02-28
2792,100469,1,2024-03-24
2793,100469,30,2024-04-25
2794,100469,9,2024-04-13
2795,100469,11,2024-04-12
2796,100469,47,2024-04-23
2797,100469,16,2024-05-13
2798,100469,8,2024-02-28
2799,100470,18,2024-05-06
2800,100470,22,2024-03-01
2801,100470,1,2024-03-22
2802,100470,3,2024-04-21
2803,100470,30,2024-05-16
2804,100470,4,2024-04-11
2805,100471,1,2024-04-24
2806,100471,5,2024-03-29
2807,100471,24,2024-06-01
2808,100472,31,2024-06-24
2809,100472,26,2024-06-04
2810,100472,4,2024-05-04
2811,100472,21,2024-06-27
2812,100472,9,2024-05-25
2813,100472,3,2024-05-10
2814,100472,5,2024-05-16
2815,100472,8,2024-04-29
2816,100472,23,2024-06-28
2817,100472,12,2024-04-30
2818,100473,5,2024-02-17
2819,100473,16,2024-04-27
2820,100473,9,2024-04-30
2821,100474,1,2024-03-01
2822,100474,49,2024-02-05
2823,100474,35,2024-04-04
2824,100474,9,2024-03-07
2825,100474,3,2024-03-26
2826,100475,19,2024-05-07
2827,100475,5,2024-05-19
2828,100475,11,2024-05-10
2829,100475,12,2024-06-22
2830,100475,20,2024-04-26
2831,100475,12,2024-05-14
2832,100476,31,2024-04-22
2833,100476,15,2024-02-14
2834,100476,1,2024-04-26
2835,100476,56,2024-03-03
2836,100476,17,2024-04-16
2837,100476,10,2024-03-14
2838,100476,24,2024-04-06
2839,100476,19,2024-03-09
2840,100477,3,2024-04-22
2841,100477,6,2024-04-04
2842,100477,5,2024-04-06
2843,100477,1,2024-05-14
2844,100478,2,2024-06-07
2845,100478,17,2024-04-11
2846,100478,2,2024-05-03
2847,100478,14,2024-04-27
2848,100478,15,2024-06-21
2849,100478,4,2024-04-13
2850,100479,6,2024-02-14
2851,100479,31,2024-04-11
2852,100479,6,2024-03-12
2853,100479,17,2024-02-28
2854,100480,26,2024-05-02
2855,100480,26,2024-03-10
2856,100480,9,2024-04-20
2857,100480,135,2024-05-10
2858,100480,12,2024-04-12
2859,100480,7,2024-04-26
